Invoice ID,first_name,last_name,address,phone1,phone2,email,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,CITY,STATE
125-45-2293,Tula,Nahmias,64 Croyland St,01846-815511,01320-223056,tnahmias@nahmias.co.uk,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/19,13:11,Cash,594.6,4.761904762,29.73,4.2,Cincinnati,OH
843-73-4724,Berry,Scandalis,4 Vivian St,01379-603039,01375-150068,berry.scandalis@gmail.com,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/19,11:05,Cash,74.1,4.761904762,3.705,9.2,Bloomington,IN
409-33-9708,Kaycee,Carsten,35 Dublin St,01270-893129,01837-463418,kaycee.carsten@gmail.com,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2/19/19,10:12,Ewallet,196.96,4.761904762,9.848,9.2,Arlington Heights,IL
658-66-3967,Melvin,Setter,87 Pickup St,01401-151569,01938-566719,melvin_setter@setter.co.uk,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,1/14/19,15:42,Ewallet,372.33,4.761904762,18.6165,5,Brooklyn,NY
866-70-2814,Brianne,Matsumura,7 Cottenham St,01519-417660,01979-425319,brianne@matsumura.co.uk,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2/25/19,11:58,Ewallet,527.9,4.761904762,26.395,10,Orlando,FL
160-22-2687,Eugene,Pelzer,622 Holmes St,01839-920108,01413-591144,eugene_pelzer@gmail.com,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,1/23/19,14:21,Ewallet,479.75,4.761904762,23.9875,8.8,Beverly Hills,CA
895-03-6665,Margery,Rohrs,40 Peters Lane,01634-340524,01933-273913,margery@hotmail.com,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2/16/19,10:52,Cash,328.59,4.761904762,16.4295,4.2,Brandon,FL
770-42-8960,Noel,Sarra,2 Cockburn St,01868-736780,01874-679913,nsarra@gmail.com,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,1/1/19,19:31,Cash,168.96,4.761904762,8.448,6.3,El Paso,TX
748-45-2862,Beula,Lingo,65 Oban Rd,01322-144392,01525-977834,beula_lingo@yahoo.com,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,3/7/19,18:35,Cash,113.24,4.761904762,5.662,8.2,El Cajon,CA
234-36-2483,Sheridan,Mckenize,31 Davy St,01512-765064,01776-874349,sheridan.mckenize@hotmail.com,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2/15/19,13:51,Cash,345.54,4.761904762,17.277,5.1,Bladensburg,MD
316-66-3011,Dino,Meinert,80 Ellerslie Rd,01802-634391,01636-635483,dino.meinert@yahoo.com,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/19,12:35,Cash,428.67,4.761904762,21.4335,5,Anaheim,CA
848-95-6252,Rebbeca,Rubinstein,4 Sherwood St,01708-724957,01862-469721,rebbeca_rubinstein@hotmail.com,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2/20/19,13:24,Ewallet,86.27,4.761904762,4.3135,7,Saint Louis,MO
840-76-5966,Celia,Reisling,8362 Whithorn St,01309-159593,01299-509105,celia.reisling@hotmail.com,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,1/8/19,18:06,Ewallet,25.52,4.761904762,1.276,7.8,Round Rock,TX
152-03-4217,Stefania,Weatherwax,25 Dale St #2,01698-705920,01879-295373,sweatherwax@yahoo.com,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,3/17/19,11:55,Credit card,101.52,4.761904762,5.076,4.3,Greensboro,NC
533-66-5566,Leah,Luchterhand,68 Scotland Place,01777-851028,01615-475126,leah@hotmail.com,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,1/12/19,11:42,Cash,357.49,4.761904762,17.8745,7,Coram,NY
124-31-1458,Billy,Selma,338 Alfonso Rd,01270-345115,01907-239135,billy.selma@yahoo.com,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,1/8/19,14:30,Cash,238.77,4.761904762,11.9385,6.6,Lyndhurst,NJ
176-78-1170,Doug,Lucore,65 Rankin St,01943-467489,01744-123819,dlucore@yahoo.com,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,1/26/19,15:11,Ewallet,101.43,4.761904762,5.0715,7.3,Memphis,TN
361-59-0574,Veronica,Mcclodden,8 Cookson St,01456-906658,01238-284853,veronica@hotmail.com,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,3/15/19,14:48,Credit card,724.24,4.761904762,36.212,6.5,Atlanta,GA
101-81-4070,Laquanda,Kho,7 Lockhart St,01725-370369,01271-465942,laquanda.kho@yahoo.com,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,1/17/19,12:36,Ewallet,125.64,4.761904762,6.282,4.9,Pacifica,CA
631-34-1880,Mohammad,Poitra,363 Vandries St,01705-240007,01216-234330,mpoitra@yahoo.com,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,1/8/19,19:09,Credit card,72.93,4.761904762,3.6465,4.3,Burnsville,MN
852-82-2749,Mozell,Westad,8 Gertrude St,01348-989703,01766-783716,mozell.westad@westad.co.uk,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,1/6/19,13:35,Ewallet,258.36,4.761904762,12.918,9.3,Scottsdale,AZ
873-14-6353,Bronwyn,Bridgford,826 Rumney Rd West #7,01407-312329,01917-604110,bronwyn.bridgford@yahoo.com,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2/16/19,10:33,Credit card,173.74,4.761904762,8.687,7.1,Long Island City,NY
584-66-4073,Jeff,Brossoit,954 Madelaine St,01593-501965,01383-683074,jeff.brossoit@yahoo.com,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,3/13/19,15:45,Ewallet,56.5,4.761904762,2.825,9.6,Atlanta,GA
544-55-9589,Shantay,Hopman,7602 Brook St #86,01516-850881,01252-239714,shopman@hopman.co.uk,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,1/28/19,11:51,Cash,214.3,4.761904762,10.715,6.2,Northfield,MN
166-19-2553,Chantay,Jirsa,966 Bower St,01721-910475,01324-899303,chantay_jirsa@jirsa.co.uk,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,1/18/19,17:26,Cash,534.36,4.761904762,26.718,9.9,Norwalk,CT
737-88-5876,Keneth,Stpierrie,2 Seacombe St,01919-731224,01325-412836,keneth_stpierrie@hotmail.com,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,3/19/19,11:52,Credit card,93.16,4.761904762,4.658,5.9,Fort Wayne,IN
154-87-7367,Alton,Rampy,83 Battenburg St,01767-568989,01506-160673,alton_rampy@gmail.com,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/19,14:04,Ewallet,522.08,4.761904762,26.104,6.3,Meridian,MS
885-56-0389,Patrick,Teisberg,2 Whitefield Rd,01842-131065,01217-730044,patrick@hotmail.com,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2/12/19,17:49,Cash,52.35,4.761904762,2.6175,4,Sterling Heights,MI
608-05-3804,Theron,Merriam,869 Luke St,01655-809574,01859-311417,theron@merriam.co.uk,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2/25/19,20:19,Cash,39.75,4.761904762,1.9875,6.1,Colorado Springs,CO
448-61-3783,Pilar,Seelig,4 Ogwen St,01356-866584,01814-760513,pilar@yahoo.com,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,3/21/19,16:08,Credit card,720.16,4.761904762,36.008,4.5,New York,NY
761-49-0439,Lashunda,Argiro,205 Forge St #4021,01422-728149,01653-381714,lashunda@yahoo.com,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,1/19/19,10:17,Ewallet,96.8,4.761904762,4.84,8.6,Hayward,CA
490-95-0021,Verda,Chiphe,999 Upper Harrington St #61,01754-426672,01349-935774,vchiphe@chiphe.co.uk,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,1/8/19,14:25,Ewallet,332.1,4.761904762,16.605,6,Chicago,IL
115-38-7388,Ashley,Tropp,3 Greenleaf St #5644,01951-324927,01602-307715,ashley.tropp@gmail.com,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,3/30/19,12:51,Credit card,81.44,4.761904762,4.072,9.5,Scranton,PA
311-13-6971,Vesta,Havely,493 Wellington Rd,01772-461124,01571-126025,vhavely@havely.co.uk,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2/20/19,15:18,Credit card,319.9,4.761904762,15.995,9.9,Oroville,CA
291-55-6563,Emogene,Ritthaler,1257 Stone St,01681-212638,01638-969550,emogene.ritthaler@yahoo.com,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,3/30/19,12:45,Ewallet,206.52,4.761904762,10.326,7.5,Port Jervis,NY
548-48-3156,Shayne,Mordhorst,1 Bousfield St,01286-279043,01450-144052,smordhorst@mordhorst.co.uk,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,3/19/19,13:37,Cash,166.68,4.761904762,8.334,7.6,Brook Park,OH
460-93-5834,Franchesca,Charry,59 Westminster Rd,01748-827176,01707-624969,franchesca@gmail.com,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,1/13/19,10:03,Cash,319.06,4.761904762,15.953,5,Bloomfield,NJ
325-89-4209,Elmira,Ringlein,143 Clark St #802,01934-672498,01347-140077,eringlein@gmail.com,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2/5/19,19:42,Ewallet,87.9,4.761904762,4.395,6.7,Anchorage,AK
884-80-6021,Destiny,Madlem,421 Monument Place #44,01421-624966,01819-393510,destiny@yahoo.com,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,3/23/19,13:14,Ewallet,734.7,4.761904762,36.735,9.5,Philadelphia,PA
137-74-8729,Gaston,Szumski,8 Gullett St,01651-911453,01923-233578,gaston.szumski@hotmail.com,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/19,12:47,Ewallet,97.52,4.761904762,4.876,6.8,Cincinnati,OH
880-46-5796,Ronna,Mittler,2767 Pembroke St #979,01214-651738,01794-156776,ronna_mittler@hotmail.com,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/19,19:53,Ewallet,769.2,4.761904762,38.46,5.6,Gardena,CA
389-70-2397,Angelica,Poisso,47 Orry St #8243,01472-449327,01758-700994,apoisso@gmail.com,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2/21/19,10:26,Cash,418.3,4.761904762,20.915,7.2,Des Moines,IA
114-35-5271,Casie,Arzilli,5 Noon St,01289-195823,01372-334070,casie@gmail.com,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2/7/19,15:06,Cash,463.28,4.761904762,23.164,8.1,King of Prussia,PA
607-76-6216,Magdalene,Cocherell,510 Belvidere Rd,01546-162965,01420-141828,magdalene_cocherell@yahoo.com,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,3/2/19,16:35,Credit card,462.45,4.761904762,23.1225,8.6,Raleigh,NC
715-20-1673,Erasmo,Gath,860 Rokeby St,01445-796544,01650-307192,egath@hotmail.com,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,3/6/19,20:57,Cash,141.9,4.761904762,7.095,9.4,Richland,WA
811-35-1094,Rosalia,Ziv,9362 Solomon St #97,01414-349699,01552-437406,rosalia.ziv@ziv.co.uk,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2/6/19,15:16,Credit card,302.7,4.761904762,15.135,8.9,Pelham,NY
699-88-1972,Lyda,Cronholm,916 Strand St #4753,01672-538356,01347-674237,lyda.cronholm@cronholm.co.uk,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,1/28/19,17:47,Credit card,793.28,4.761904762,39.664,4.2,Parkville,MD
781-84-8059,Lisandra,Stueber,5 Bentinck St,01831-806301,01876-118051,lisandra_stueber@hotmail.com,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/19,16:23,Ewallet,425.18,4.761904762,21.259,5,Hicksville,NY
409-49-6995,Sabina,Prok,954 Birchdale Rd,01932-112259,01304-274937,sabina.prok@prok.co.uk,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2/5/19,10:17,Cash,283.62,4.761904762,14.181,8.8,Worcester,MA
725-54-0677,Elenore,Gomoran,7 Great Orford St,01470-383444,01863-322796,elenore_gomoran@yahoo.com,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,3/2/19,13:50,Cash,599.2,4.761904762,29.96,5.3,Tulsa,OK
146-09-5432,Brynn,Capra,488 Mulberry St,01963-124789,01702-314016,brynn_capra@yahoo.com,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2/9/19,19:17,Ewallet,315.36,4.761904762,15.768,4.6,Muskegon,MI
377-79-7592,Leeann,Flory,1761 Johnstone St,01906-807997,01997-771926,leeann@gmail.com,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,1/14/19,14:00,Credit card,403.56,4.761904762,20.178,7.5,Lafayette,LA
509-10-0516,Janet,Steimer,8899 Mere Lane,01506-627051,01698-817116,janet_steimer@hotmail.com,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2/9/19,12:02,Ewallet,183.88,4.761904762,9.194,5.1,Bowling Green,OH
595-94-9924,Lewis,Mellom,6 St Hilda St,01954-643657,01511-606180,lewis@yahoo.com,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,3/26/19,20:21,Credit card,138.65,4.761904762,6.9325,4.2,La Mesa,CA
865-41-9075,Jestine,Driscol,2725 Underley St #6452,01257-928278,01811-872937,jestine_driscol@driscol.co.uk,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,1/28/19,17:35,Cash,80.71,4.761904762,4.0355,8.1,Bridgeport,CT
545-07-8534,Tatum,Parks,6061 Back Nile St,01567-457572,01818-141397,tparks@parks.co.uk,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2/14/19,12:42,Ewallet,116.64,4.761904762,5.832,6,Kearny,NJ
118-62-1812,Kayleigh,Bendle,9735 Linton St #2284,01312-772111,01355-733333,kayleigh.bendle@bendle.co.uk,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,3/24/19,17:56,Cash,313.52,4.761904762,15.676,7.9,Barberton,OH
450-42-3339,Lili,Imondi,9 Herbert St,01600-986258,01934-479439,lili_imondi@hotmail.com,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2/9/19,18:58,Credit card,846.1,4.761904762,42.305,8.8,Englewood,NJ
851-98-3555,Sunshine,Senechal,40 Cairo St,01416-686933,01839-700945,sunshine.senechal@hotmail.com,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/19,14:08,Credit card,414.4,4.761904762,20.72,6.6,Grand Rapids,MI
186-71-5196,Remona,Heier,7199 St Clare Rd,01718-274321,01967-508345,remona.heier@heier.co.uk,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,3/27/19,16:30,Ewallet,159.08,4.761904762,7.954,6.2,Pearl,MS
624-01-8356,Gail,Carris,6 Conyers St #3346,01292-196869,01547-190531,gcarris@hotmail.com,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/19,10:44,Credit card,490.1,4.761904762,24.505,4.2,Memphis,TN
313-66-9943,Dong,Oropeza,8657 Cedar St #2,01573-788734,01955-221720,doropeza@hotmail.com,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,3/27/19,20:29,Credit card,87.45,4.761904762,4.3725,7.3,Englewood,CO
151-27-8496,Larue,Ocacio,8 Jacob St,01577-443040,01654-933782,larue@yahoo.com,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,1/19/19,11:43,Ewallet,224.52,4.761904762,11.226,8.6,Memphis,TN
453-33-6436,Goldie,Sonkens,6174 Botanic Pl,01867-720033,01523-949034,gsonkens@sonkens.co.uk,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2/7/19,10:09,Cash,744.96,4.761904762,37.248,6.8,Pasadena,CA
522-57-8364,Shelia,Plues,9730 Dunnet St,01818-260618,01574-927461,shelia@gmail.com,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,1/31/19,10:00,Ewallet,410.72,4.761904762,20.536,7.6,Chicago,IL
459-45-2396,Narcisa,Araiza,8783 High St,01724-644767,01689-339758,naraiza@hotmail.com,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2/25/19,18:45,Cash,298.8,4.761904762,14.94,5.8,Astoria,NY
717-96-4189,Evelynn,Frede,8 Breckfield Road North,01289-621482,01571-460710,evelynn.frede@gmail.com,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2/2/19,12:40,Cash,212.94,4.761904762,10.647,4.1,Richland,WA
722-13-2115,Arlean,Calaf,82 Waterhouse Lane,01448-395723,01407-700390,acalaf@yahoo.com,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,3/14/19,15:36,Credit card,42.85,4.761904762,2.1425,9.3,Baltimore,MD
749-81-8133,Tamra,Yu,2 Park Rd Walton #4338,01891-816938,01635-523740,tamra.yu@hotmail.com,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,3/11/19,12:04,Cash,378.68,4.761904762,18.934,6.8,Newark,NJ
777-67-2495,Dusti,Maricle,59 Charles St,01642-202972,01806-219415,dusti@gmail.com,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/19,11:26,Ewallet,206.91,4.761904762,10.3455,8.7,Bellflower,CA
636-98-3364,Aracelis,Donham,593 Kinglake St,01924-111018,01420-311467,aracelis.donham@hotmail.com,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,3/2/19,12:36,Ewallet,78.78,4.761904762,3.939,6.3,Toms River,NJ
246-55-6923,Filiberto,Fredrikson,404 Aigburth St #4246,01559-323337,01727-322116,filiberto_fredrikson@gmail.com,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,3/10/19,15:06,Credit card,322.11,4.761904762,16.1055,5.1,Denville,NJ
181-82-6255,Leana,Stackpole,690 Copenhagen Rd,01248-325090,01386-257445,lstackpole@yahoo.com,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2/8/19,10:58,Cash,98.22,4.761904762,4.911,7,Denver,CO
838-02-1821,Man,Homer,7 Canton St,01590-219449,01855-550515,man.homer@gmail.com,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/19,12:10,Credit card,25.46,4.761904762,1.273,5.2,Newport News,VA
887-42-0517,Lennie,Asley,79 Pine St,01585-487560,01802-349902,lennie_asley@gmail.com,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,1/10/19,10:31,Credit card,581.98,4.761904762,29.099,6.6,Phoenix,AZ
457-12-0244,Arletta,Naomi,9 Lodwick St,01255-805722,01518-773815,arletta_naomi@naomi.co.uk,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,3/14/19,13:49,Ewallet,211.32,4.761904762,10.566,6.5,Miami,FL
226-34-0034,Chana,Perera,9 Ogwen St,01477-796750,01858-335054,chana.perera@hotmail.com,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,1/10/19,11:10,Ewallet,55.12,4.761904762,2.756,9,Phoenix,AZ
321-49-7382,Nell,Pao,1730 Seymour St,01308-582144,01773-576318,npao@gmail.com,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2/15/19,17:38,Credit card,88.31,4.761904762,4.4155,5.2,Oak Hill,FL
397-25-8725,Antonio,Heilig,35 Elton St #3,01324-171614,01442-946357,antonio.heilig@gmail.com,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,1/13/19,17:54,Credit card,356.58,4.761904762,17.829,6.8,San Francisco,CA
431-66-2305,Gerald,Kernagis,8 Hinton St #8241,01504-620944,01685-678054,gerald_kernagis@kernagis.co.uk,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2/15/19,20:51,Credit card,794.25,4.761904762,39.7125,7.6,San Diego,CA
825-94-5922,Sueann,Mandril,751 Stamford St,01886-226100,01717-449960,smandril@hotmail.com,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,3/2/19,19:26,Ewallet,50.62,4.761904762,2.531,7.2,Jersey City,NJ
641-62-7288,Alayna,Hoyal,70 Royal St,01964-720542,01983-132813,alayna_hoyal@hotmail.com,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/19,13:33,Ewallet,599.52,4.761904762,29.976,7.1,San Bernardino,CA
756-93-1854,Talia,Marthe,5 Minerva St,01711-170147,01607-480159,talia.marthe@gmail.com,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2/2/19,14:05,Credit card,166.7,4.761904762,8.335,9.5,Cambridge,MA
243-55-8457,Pansy,Kopan,1 Northampton St,01674-842315,01627-571972,pansy@kopan.co.uk,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/19,11:40,Ewallet,744.4,4.761904762,37.22,5.1,Escondido,CA
458-10-8612,Royce,Saik,2 Maple Grove,01972-770618,01431-812225,royce@hotmail.com,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,1/20/19,12:27,Ewallet,448.56,4.761904762,22.428,7.6,Gardena,CA
501-61-1753,Cherelle,Sorrel,794 Hook St,01753-327307,01212-458253,cherelle_sorrel@gmail.com,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,1/3/19,20:24,Ewallet,378.9,4.761904762,18.945,9.8,Harrisburg,PA
235-06-8510,Dudley,Dibartolo,91 Ludlow St,01997-409950,01722-935404,dudley_dibartolo@yahoo.com,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/19,20:59,Ewallet,257.16,4.761904762,12.858,5.1,Mesa,AZ
433-08-7822,Nettie,Aldaco,51 Freehold St #224,01388-974910,01681-983353,nettie.aldaco@yahoo.com,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,1/5/19,19:48,Ewallet,552.23,4.761904762,27.6115,7.5,Lake Worth,FL
361-85-2571,Carline,Bulcao,7 Hey Green Rd #4,01885-707109,01381-330004,carline@yahoo.com,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,3/30/19,10:18,Cash,447.4,4.761904762,22.37,7.4,Nashville,TN
131-70-8179,Shanda,Lunger,2476 Marsh St,01329-303595,01620-180931,slunger@gmail.com,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/19,16:27,Cash,276.27,4.761904762,13.8135,4.2,Burlington,KY
500-02-2261,Emilio,Withers,597 Threlfall St #72,01523-697097,01890-447894,emilio_withers@yahoo.com,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,3/21/19,17:04,Ewallet,343.74,4.761904762,17.187,5.9,Milan,MI
720-72-2436,Lovetta,Study,1 Jervis St,01593-438141,01424-249976,lovetta@study.co.uk,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,3/2/19,18:14,Ewallet,266.08,4.761904762,13.304,6.9,Conroe,TX
702-83-5291,Felice,Gone,7602 Grantham St,01691-816025,01888-857515,felice.gone@hotmail.com,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/19,10:43,Cash,898.38,4.761904762,44.919,6.6,Clifton,NJ
809-69-9497,Stefania,Leadbeater,10 Carisbrooke St,01706-546951,01356-906646,stefania_leadbeater@hotmail.com,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/19,19:30,Ewallet,456.8,4.761904762,22.84,5.7,Union City,NJ
449-16-6770,Margarita,Orloski,78 Pine Grove,01215-422453,01958-497953,margarita_orloski@yahoo.com,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2/19/19,14:53,Credit card,253.95,4.761904762,12.6975,5.3,Miami,FL
333-23-2632,Paul,Farrin,7 Varthen St,01407-775572,01879-963638,paul.farrin@farrin.co.uk,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/19,20:14,Cash,70.56,4.761904762,3.528,4.2,Moss,TN
489-82-1237,Anglea,Tritten,8 Thomaston St,01818-292728,01436-350784,anglea_tritten@hotmail.com,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,1/5/19,11:51,Credit card,657.16,4.761904762,32.858,7.3,Santa Ana,CA
859-97-6048,Ona,Bowhall,527 Harding St,01467-554624,01984-207421,ona@yahoo.com,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/19,14:13,Credit card,168.5,4.761904762,8.425,5.3,Rolling Meadows,IL
